date,open,high,low,close,volume,turnover,code,name
6/9/2022,8475.08,8536.78,8433.96,8445.17,1690211,92342098.34,TRLI,تجزئة وتوزيع السلع الكمالية
5/9/2022,8562.22,8629.08,8443.27,8453.3,1607425,74619509.11,TRLI,تجزئة وتوزيع السلع الكمالية
4/9/2022,8451.02,8627.97,8429.13,8537.17,1264908,64111250.78,TRLI,تجزئة وتوزيع السلع الكمالية
1/9/2022,8533.06,8584.28,8438,8447.64,1746579,103723866.5,TRLI,تجزئة وتوزيع السلع الكمالية
31/08/2022,8667.67,8783.95,8524.38,8524.38,3132398,157966127,TRLI,تجزئة وتوزيع السلع الكمالية
30/08/2022,8783.06,8797.56,8655.79,8655.79,2939605,136023122,TRLI,تجزئة وتوزيع السلع الكمالية
29/08/2022,8818.47,8858.76,8778.92,8778.92,2548404,130593196.9,TRLI,تجزئة وتوزيع السلع الكمالية
28/08/2022,8767.24,8837.46,8727.52,8817.2,3400545,178249900.8,TRLI,تجزئة وتوزيع السلع الكمالية
25/08/2022,8734.36,8881.76,8727.85,8803.65,3319784,193530762.9,TRLI,تجزئة وتوزيع السلع الكمالية
24/08/2022,8701.44,8736.7,8576.21,8736.7,3405221,169745563.2,TRLI,تجزئة وتوزيع السلع الكمالية
23/08/2022,8918.07,8918.54,8702.15,8702.15,5036074,263313752.5,TRLI,تجزئة وتوزيع السلع الكمالية
22/08/2022,8948.9,8996.8,8914.89,8937.88,3694764,138582620.4,TRLI,تجزئة وتوزيع السلع الكمالية
21/08/2022,8975.55,8997.11,8918.58,8955.36,5831015,209771988.5,TRLI,تجزئة وتوزيع السلع الكمالية
18/08/2022,8853.92,8964.22,8853.92,8964.22,7815561,257999197.9,TRLI,تجزئة وتوزيع السلع الكمالية
17/08/2022,8817.09,8846.02,8749.51,8842.5,6035223,215970155.2,TRLI,تجزئة وتوزيع السلع الكمالية
16/08/2022,8809.87,8823.39,8730.41,8806.22,3420288,153574681.4,TRLI,تجزئة وتوزيع السلع الكمالية
15/08/2022,8809.16,8810.16,8732.35,8795.22,4347509,195237471.8,TRLI,تجزئة وتوزيع السلع الكمالية
14/08/2022,8740.8,8818.75,8692.45,8787.64,3424834,145664077.9,TRLI,تجزئة وتوزيع السلع الكمالية
11/8/2022,8768.18,8806.83,8727.64,8758.48,8359354,324564238.4,TRLI,تجزئة وتوزيع السلع الكمالية
10/8/2022,8701.24,8744.45,8676.56,8728.5,6177233,230810332.9,TRLI,تجزئة وتوزيع السلع الكمالية
9/8/2022,8756.79,8793.43,8654.84,8695.16,4600245,293256032.5,TRLI,تجزئة وتوزيع السلع الكمالية
8/8/2022,8516.98,8675.32,8497.6,8675.32,3296974,174446697.4,TRLI,تجزئة وتوزيع السلع الكمالية
7/8/2022,8598.62,8598.85,8491.05,8515.94,3977289,174949066.3,TRLI,تجزئة وتوزيع السلع الكمالية
4/8/2022,8508.29,8587.58,8483.22,8587.58,5089124,274412207.8,TRLI,تجزئة وتوزيع السلع الكمالية
3/8/2022,8497.76,8565.76,8414.19,8507.69,5390356,327660767.5,TRLI,تجزئة وتوزيع السلع الكمالية
2/8/2022,8444.8,8500.09,8349,8500.09,4331838,241061758.7,TRLI,تجزئة وتوزيع السلع الكمالية
1/8/2022,8264.7,8456.95,8243.49,8438.79,3933130,237063536.7,TRLI,تجزئة وتوزيع السلع الكمالية
31/07/2022,8221.14,8272.69,8131.31,8250.88,3842910,165684243.7,TRLI,تجزئة وتوزيع السلع الكمالية
28/07/2022,7997.57,8258.43,7981.04,8133.19,2823341,197477680.2,TRLI,تجزئة وتوزيع السلع الكمالية
27/07/2022,7817.53,7981.5,7809.19,7981.5,1681040,93585890.1,TRLI,تجزئة وتوزيع السلع الكمالية
26/07/2022,7800.44,7837.55,7777.45,7817.66,2391825,114987236.9,TRLI,تجزئة وتوزيع السلع الكمالية
25/07/2022,7832.02,7841.79,7721.58,7803.26,3981543,217423166.9,TRLI,تجزئة وتوزيع السلع الكمالية
24/07/2022,7805.14,7853.52,7765.37,7819.23,2107592,123874502.9,TRLI,تجزئة وتوزيع السلع الكمالية
21/07/2022,7579.45,7769.16,7557.44,7747.04,2553390,172279797.3,TRLI,تجزئة وتوزيع السلع الكمالية
20/07/2022,7486.25,7616.91,7462.89,7538.85,3829241,180847568.5,TRLI,تجزئة وتوزيع السلع الكمالية
19/07/2022,7408.2,7478.87,7365.78,7447.07,3213577,180733380.8,TRLI,تجزئة وتوزيع السلع الكمالية
18/07/2022,7458.57,7477.64,7313.49,7398.43,3183392,166145137.2,TRLI,تجزئة وتوزيع السلع الكمالية
17/07/2022,7488.23,7655.57,7356.92,7360.63,1109073,59668768.08,TRLI,تجزئة وتوزيع السلع الكمالية
14/07/2022,7644.12,7681.04,7455.15,7479.1,1880279,73770625.54,TRLI,تجزئة وتوزيع السلع الكمالية
13/07/2022,7775.34,7827.39,7646.15,7646.15,1462943,68242726.95,TRLI,تجزئة وتوزيع السلع الكمالية
6/7/2022,7788.39,7813.96,7739.81,7748.29,3025946,88346698.75,TRLI,تجزئة وتوزيع السلع الكمالية
5/7/2022,7872.85,7888.88,7805.25,7846.94,1302673,49237744.8,TRLI,تجزئة وتوزيع السلع الكمالية
4/7/2022,8004.66,8005.09,7819.07,7907.69,4102271,118241730.7,TRLI,تجزئة وتوزيع السلع الكمالية
3/7/2022,8081.73,8098.7,7994.41,8022.43,1167382,54095391.94,TRLI,تجزئة وتوزيع السلع الكمالية
30/06/2022,8147.35,8147.35,8038.99,8038.99,1672630,88136758.53,TRLI,تجزئة وتوزيع السلع الكمالية
29/06/2022,8058.99,8176.45,8048.98,8146.67,3453334,141053949.1,TRLI,تجزئة وتوزيع السلع الكمالية
28/06/2022,7985.55,8095.41,7948.86,8057.65,2425749,104332136.1,TRLI,تجزئة وتوزيع السلع الكمالية
27/06/2022,8086.72,8095.78,7987.22,8019.38,4004122,147505597.9,TRLI,تجزئة وتوزيع السلع الكمالية
26/06/2022,7960,8071.62,7960,8063.98,3689818,153481527.5,TRLI,تجزئة وتوزيع السلع الكمالية
23/06/2022,7800.25,7928.52,7680.07,7928.52,1775209,76444114.15,TRLI,تجزئة وتوزيع السلع الكمالية
22/06/2022,7981.73,7981.73,7753.22,7796.32,3209957,180588061.4,TRLI,تجزئة وتوزيع السلع الكمالية
21/06/2022,7855.58,7985.61,7853.43,7985.61,2385912,108226919,TRLI,تجزئة وتوزيع السلع الكمالية
20/06/2022,7727.52,7847.54,7726.32,7834.44,2423153,83725808.35,TRLI,تجزئة وتوزيع السلع الكمالية
19/06/2022,7900.35,7900.35,7530.67,7722.61,3535763,132340138,TRLI,تجزئة وتوزيع السلع الكمالية
16/06/2022,7994.06,8054.45,7822.6,7904,3427196,169694899.3,TRLI,تجزئة وتوزيع السلع الكمالية
15/06/2022,7722.5,8011,7677.36,7970.03,2748286,148268910.1,TRLI,تجزئة وتوزيع السلع الكمالية
14/06/2022,7729.09,7746.07,7491.18,7709.68,5575760,213109757.8,TRLI,تجزئة وتوزيع السلع الكمالية
13/06/2022,7893.57,7893.57,7654.57,7737.42,4415013,271932819.2,TRLI,تجزئة وتوزيع السلع الكمالية
12/6/2022,8061.44,8070.32,7890.54,7894,2990862,134511589.1,TRLI,تجزئة وتوزيع السلع الكمالية
9/6/2022,8147.58,8188.6,8079.02,8121.33,3897100,127624313.9,TRLI,تجزئة وتوزيع السلع الكمالية
8/6/2022,8264.39,8268.25,8108,8137.33,2731437,123476897.9,TRLI,تجزئة وتوزيع السلع الكمالية
7/6/2022,8310.93,8312.89,8207.19,8251.56,2693649,117056901.7,TRLI,تجزئة وتوزيع السلع الكمالية
6/6/2022,8343.57,8359.37,8298.89,8298.89,3340510,174608834.8,TRLI,تجزئة وتوزيع السلع الكمالية
5/6/2022,8283,8364.99,8253.78,8328.93,3505117,139349374.8,TRLI,تجزئة وتوزيع السلع الكمالية
2/6/2022,8307.37,8307.79,8224.15,8261.79,4009865,141728164.6,TRLI,تجزئة وتوزيع السلع الكمالية
1/6/2022,8320.15,8328.09,8249.62,8302.09,3576550,136945175.6,TRLI,تجزئة وتوزيع السلع الكمالية
31/05/2022,8455.05,8471.23,8302.54,8302.54,4692261,253851958.9,TRLI,تجزئة وتوزيع السلع الكمالية
30/05/2022,8492.93,8523.96,8407.12,8443.84,3475728,192163674.1,TRLI,تجزئة وتوزيع السلع الكمالية
29/05/2022,8457.09,8492.32,8371.72,8446.11,2505555,115946827.9,TRLI,تجزئة وتوزيع السلع الكمالية
26/05/2022,8440.58,8444.35,8312.83,8354.48,5663096,193467412.7,TRLI,تجزئة وتوزيع السلع الكمالية
25/05/2022,8282.37,8416.49,8266.86,8370.2,3611047,173886020,TRLI,تجزئة وتوزيع السلع الكمالية
24/05/2022,8452.62,8485.22,8234.94,8270.32,2961618,153822724.6,TRLI,تجزئة وتوزيع السلع الكمالية
23/05/2022,8655.19,8692.87,8401.67,8452.21,6553144,540172530.9,TRLI,تجزئة وتوزيع السلع الكمالية
22/05/2022,8767.9,8770.79,8581.96,8654.41,2506343,120045001.6,TRLI,تجزئة وتوزيع السلع الكمالية
19/05/2022,8766.85,8778.65,8609.91,8735.26,4501601,208491441.7,TRLI,تجزئة وتوزيع السلع الكمالية
18/05/2022,8907.98,9027.94,8872.45,8883.3,4126714,174512894.1,TRLI,تجزئة وتوزيع السلع الكمالية
17/05/2022,9000.9,9000.9,8828.16,8890.35,2583386,138981284,TRLI,تجزئة وتوزيع السلع الكمالية
16/05/2022,9197.83,9198.08,8983.45,9019.87,3481568,138911713,TRLI,تجزئة وتوزيع السلع الكمالية
15/05/2022,8942.82,9174.8,8942.82,9134.71,4633834,159067932.2,TRLI,تجزئة وتوزيع السلع الكمالية
12/5/2022,9219.36,9219.36,8901.71,8901.71,5480917,241110062.1,TRLI,تجزئة وتوزيع السلع الكمالية
11/5/2022,9308.64,9334.16,9149.49,9160.32,3965539,152103287.7,TRLI,تجزئة وتوزيع السلع الكمالية
10/5/2022,9360.33,9360.33,9252.55,9267.75,4853359,204615277.3,TRLI,تجزئة وتوزيع السلع الكمالية
9/5/2022,9343.79,9365.84,9248.26,9287.87,5992139,243898482.3,TRLI,تجزئة وتوزيع السلع الكمالية
8/5/2022,9479.47,9488.45,9342.94,9342.94,1681431,89765656.38,TRLI,تجزئة وتوزيع السلع الكمالية
28/04/2022,9520.14,9589.1,9484.18,9498.44,2150632,118620897.8,TRLI,تجزئة وتوزيع السلع الكمالية
27/04/2022,9553.3,9582.98,9503.88,9516.13,2002316,112865570.5,TRLI,تجزئة وتوزيع السلع الكمالية
26/04/2022,9630.76,9631,9473.88,9516.97,2860360,128062102,TRLI,تجزئة وتوزيع السلع الكمالية
25/04/2022,9674.61,9688.56,9508.48,9564.98,2629164,133825222.3,TRLI,تجزئة وتوزيع السلع الكمالية
24/04/2022,9788.58,9793.78,9674.22,9695.23,2533029,86743907.98,TRLI,تجزئة وتوزيع السلع الكمالية
21/04/2022,9827.98,9829.1,9725.21,9821.06,2559922,107570246.4,TRLI,تجزئة وتوزيع السلع الكمالية
20/04/2022,9867.97,9867.97,9754.81,9819.81,3323520,141354300.7,TRLI,تجزئة وتوزيع السلع الكمالية
19/04/2022,9866.98,9869.96,9779.57,9779.57,2379145,116831219.6,TRLI,تجزئة وتوزيع السلع الكمالية
18/04/2022,9856.72,9869.92,9824.96,9862.46,2941543,101913675.2,TRLI,تجزئة وتوزيع السلع الكمالية
17/04/2022,9983.2,9983.2,9841.78,9871.2,4287570,156821284.3,TRLI,تجزئة وتوزيع السلع الكمالية
14/04/2022,9998.94,10086.3,9978.49,10067.37,3564134,149532741.3,TRLI,تجزئة وتوزيع السلع الكمالية
13/04/2022,9957.35,10028.08,9934.97,10007.44,3322006,120501773.3,TRLI,تجزئة وتوزيع السلع الكمالية
12/4/2022,9992.51,9992.62,9911.35,9958.44,4907029,147616112.5,TRLI,تجزئة وتوزيع السلع الكمالية
11/4/2022,9955.63,10027.97,9948,9998.05,3575704,185090123,TRLI,تجزئة وتوزيع السلع الكمالية
10/4/2022,9939.15,9958.03,9906.43,9938.29,2759751,126929436.6,TRLI,تجزئة وتوزيع السلع الكمالية
7/4/2022,9877.88,9943.21,9806.61,9932.62,3945512,139600919,TRLI,تجزئة وتوزيع السلع الكمالية
6/4/2022,9990.25,9992.18,9830.09,9872.57,5948018,252868363.3,TRLI,تجزئة وتوزيع السلع الكمالية
5/4/2022,9930.08,9994.22,9899.32,9982.27,5317022,244203392.8,TRLI,تجزئة وتوزيع السلع الكمالية
4/4/2022,9910.71,9924.59,9859.62,9924.59,2536860,108972642.3,TRLI,تجزئة وتوزيع السلع الكمالية
3/4/2022,9912.59,9921.29,9816.42,9891.75,2172722,94024581.98,TRLI,تجزئة وتوزيع السلع الكمالية
31/03/2022,9809.54,9910.45,9799.43,9853.37,8432111,357619937.5,TRLI,تجزئة وتوزيع السلع الكمالية
30/03/2022,9790.4,9814.31,9773.44,9807.14,6886534,246919245.2,TRLI,تجزئة وتوزيع السلع الكمالية
29/03/2022,9744.76,9796.24,9690.12,9780.43,4099063,170892703.2,TRLI,تجزئة وتوزيع السلع الكمالية
28/03/2022,9724.55,9735.29,9662.95,9735.29,3671122,157295928.9,TRLI,تجزئة وتوزيع السلع الكمالية
27/03/2022,9738.06,9778.2,9671.85,9730.26,2191065,97323525.81,TRLI,تجزئة وتوزيع السلع الكمالية
24/03/2022,9825.62,9827.07,9737.62,9737.62,3260606,156304391.3,TRLI,تجزئة وتوزيع السلع الكمالية
23/03/2022,9759.69,9796.42,9751.44,9796.42,3406895,153365859.1,TRLI,تجزئة وتوزيع السلع الكمالية
22/03/2022,9798.02,9798.02,9712.34,9782.84,2611837,91627158.06,TRLI,تجزئة وتوزيع السلع الكمالية
21/03/2022,9836.34,9836.34,9721.31,9780.44,2706489,117369873,TRLI,تجزئة وتوزيع السلع الكمالية
20/03/2022,9852.28,9871.47,9818.51,9825.5,3021062,107722341.9,TRLI,تجزئة وتوزيع السلع الكمالية
17/03/2022,9816.38,9828.49,9729.35,9812.11,4514445,225919312.8,TRLI,تجزئة وتوزيع السلع الكمالية
16/03/2022,9705.51,9777.65,9700.98,9777.65,2298083,113544967.5,TRLI,تجزئة وتوزيع السلع الكمالية
15/03/2022,9791.14,9791.14,9624.51,9691.7,1798808,108468651.3,TRLI,تجزئة وتوزيع السلع الكمالية
14/03/2022,9949.66,9950,9768.56,9791.57,2844297,127480848.8,TRLI,تجزئة وتوزيع السلع الكمالية
13/03/2022,9947.77,9996.25,9904.83,9908.28,3031939,111346055.9,TRLI,تجزئة وتوزيع السلع الكمالية
10/3/2022,9932.99,9979.75,9901.6,9945.32,4411333,178574231,TRLI,تجزئة وتوزيع السلع الكمالية
9/3/2022,9920.02,9945.35,9822.71,9927.01,4772196,202827815.4,TRLI,تجزئة وتوزيع السلع الكمالية
8/3/2022,10008.45,10071.95,9876.89,9876.89,4701830,226136958.8,TRLI,تجزئة وتوزيع السلع الكمالية
7/3/2022,10135.8,10137.97,9953.07,9996.33,6299756,326748086.2,TRLI,تجزئة وتوزيع السلع الكمالية
6/3/2022,10229.46,10229.46,10118,10135.88,5505929,258325462.9,TRLI,تجزئة وتوزيع السلع الكمالية
3/3/2022,10215.96,10224.87,10033.23,10134.95,5994726,231294876.1,TRLI,تجزئة وتوزيع السلع الكمالية
2/3/2022,10257.18,10260.55,10038.58,10206.66,5633108,273682787.2,TRLI,تجزئة وتوزيع السلع الكمالية
1/3/2022,10167.58,10271.64,10139.46,10218.26,4554950,214487820.2,TRLI,تجزئة وتوزيع السلع الكمالية
28/02/2022,9979.13,10162.58,9970.65,10162.58,4499393,185701231.5,TRLI,تجزئة وتوزيع السلع الكمالية
27/02/2022,9994.76,10039.34,9968.88,9979.99,5362899,202612763.2,TRLI,تجزئة وتوزيع السلع الكمالية
24/02/2022,10003.87,10003.87,9877.32,9916.07,7200265,275115985.2,TRLI,تجزئة وتوزيع السلع الكمالية
23/02/2022,10086.09,10157.64,10046.92,10157.64,3618121,198807173.5,TRLI,تجزئة وتوزيع السلع الكمالية
21/02/2022,10011.83,10118.55,10002.69,10118.55,3961426,196630335.5,TRLI,تجزئة وتوزيع السلع الكمالية
20/02/2022,10217.13,10217.13,10006.75,10011.51,4101654,191892947.5,TRLI,تجزئة وتوزيع السلع الكمالية
17/02/2022,10241.26,10287.78,10178.78,10246.43,6427321,306410231.9,TRLI,تجزئة وتوزيع السلع الكمالية
16/02/2022,10100.42,10228.3,10075.49,10228.3,10199540,457437149.9,TRLI,تجزئة وتوزيع السلع الكمالية
15/02/2022,9993.01,10101.27,9961.07,10084.98,5005389,288476874.3,TRLI,تجزئة وتوزيع السلع الكمالية
14/02/2022,9946.36,10016.92,9895.33,9999.31,5040399,235496905,TRLI,تجزئة وتوزيع السلع الكمالية
13/02/2022,10081.83,10083.34,9812.34,9963.88,8681244,327986175.3,TRLI,تجزئة وتوزيع السلع الكمالية
10/2/2022,10093.35,10113.81,10030.39,10113.81,4312479,196948021.5,TRLI,تجزئة وتوزيع السلع الكمالية
9/2/2022,10082.53,10096.44,10023.83,10089.27,10576751,446119238.9,TRLI,تجزئة وتوزيع السلع الكمالية
8/2/2022,10037.32,10095.24,10013.21,10063.27,13418461,532779242.7,TRLI,تجزئة وتوزيع السلع الكمالية
7/2/2022,9990.88,10054.35,9967.16,10022.54,4196591,196461850.3,TRLI,تجزئة وتوزيع السلع الكمالية
6/2/2022,10029.33,10037.64,9939.28,9986.18,4427995,197399747,TRLI,تجزئة وتوزيع السلع الكمالية
3/2/2022,10057.3,10083.09,9999.32,9999.32,3915523,171702673.2,TRLI,تجزئة وتوزيع السلع الكمالية
2/2/2022,10205.36,10206.82,10062.22,10062.22,4350315,215984100.5,TRLI,تجزئة وتوزيع السلع الكمالية
1/2/2022,10285.39,10292.41,10145.99,10185.95,6164562,262830961.4,TRLI,تجزئة وتوزيع السلع الكمالية
31/01/2022,10235.31,10283.17,10205.26,10273.93,15101048,528941695.2,TRLI,تجزئة وتوزيع السلع الكمالية
30/01/2022,10241,10284.61,10207.23,10223.59,14724246,586432493.2,TRLI,تجزئة وتوزيع السلع الكمالية
27/01/2022,10129.55,10213.71,10114.47,10213.71,10588669,430217763.5,TRLI,تجزئة وتوزيع السلع الكمالية
26/01/2022,10061.24,10137.99,10032.26,10116.89,3718024,185528252.1,TRLI,تجزئة وتوزيع السلع الكمالية
25/01/2022,10004.69,10040.15,9971.4,10040.15,1995413,119813675,TRLI,تجزئة وتوزيع السلع الكمالية
24/01/2022,9973.14,10055.16,9942.55,10038.79,1661578,91909464.55,TRLI,تجزئة وتوزيع السلع الكمالية
23/01/2022,10142.31,10142.31,9955.9,9973.52,2476483,117245327.4,TRLI,تجزئة وتوزيع السلع الكمالية
20/01/2022,10129.19,10152.32,10074.57,10104.16,2665986,153450952,TRLI,تجزئة وتوزيع السلع الكمالية
19/01/2022,10190.72,10194.89,10118.22,10127.76,3826318,211675644.7,TRLI,تجزئة وتوزيع السلع الكمالية
18/01/2022,10342.56,10356.18,10172.49,10192.59,6132921,255770987.9,TRLI,تجزئة وتوزيع السلع الكمالية
17/01/2022,10261.24,10353.23,10240.4,10328.78,9049614,312874970.4,TRLI,تجزئة وتوزيع السلع الكمالية
16/01/2022,10268.18,10344.06,10199.7,10219.48,4990874,241610085.4,TRLI,تجزئة وتوزيع السلع الكمالية
13/01/2022,10219.04,10338.39,10203.47,10250.45,3125074,177013021.7,TRLI,تجزئة وتوزيع السلع الكمالية
12/1/2022,10096.56,10188.04,10034.33,10180.49,3586609,190502204.5,TRLI,تجزئة وتوزيع السلع الكمالية
11/1/2022,10046.71,10141.31,10013.25,10095.4,6402673,378168159.4,TRLI,تجزئة وتوزيع السلع الكمالية
10/1/2022,10096.69,10119.35,10015.55,10043.63,7171548,317910085.7,TRLI,تجزئة وتوزيع السلع الكمالية
9/1/2022,9949.02,10057.86,9949.02,10057.86,4653164,215279408.8,TRLI,تجزئة وتوزيع السلع الكمالية
6/1/2022,9943.95,9985.53,9900.68,9926.03,3555709,210437914.3,TRLI,تجزئة وتوزيع السلع الكمالية
5/1/2022,9868.02,9950.49,9837.33,9950.49,5093033,319812258.4,TRLI,تجزئة وتوزيع السلع الكمالية
4/1/2022,9854.3,9927.53,9810.89,9863.85,2948788,124701439,TRLI,تجزئة وتوزيع السلع الكمالية
3/1/2022,9930.12,9990.18,9831.71,9861.12,4760910,179603330.4,TRLI,تجزئة وتوزيع السلع الكمالية
2/1/2022,9847.24,9955.58,9818.78,9927.02,5528201,175100086.1,TRLI,تجزئة وتوزيع السلع الكمالية
30/12/2021,9796.14,9847.2,9742.32,9847.2,3843236,130726051,TRLI,تجزئة وتوزيع السلع الكمالية
29/12/2021,9931.38,9961.17,9776.72,9791.85,7671535,247432271.7,TRLI,تجزئة وتوزيع السلع الكمالية
28/12/2021,9798.36,9929.25,9784.62,9929.25,4749155,196863670.6,TRLI,تجزئة وتوزيع السلع الكمالية
27/12/2021,9786.2,9800.94,9675.66,9793.56,4175846,178871567.4,TRLI,تجزئة وتوزيع السلع الكمالية
26/12/2021,9868.26,9897.76,9770.38,9789.22,3447913,136557526,TRLI,تجزئة وتوزيع السلع الكمالية
23/12/2021,9960.17,10018.15,9866.1,9866.1,4500750,154916522,TRLI,تجزئة وتوزيع السلع الكمالية
22/12/2021,9947.34,10006.21,9899.96,9935.94,5612090,230696559.5,TRLI,تجزئة وتوزيع السلع الكمالية
21/12/2021,9884.93,9938.59,9847.23,9938.59,4194184,198187468.3,TRLI,تجزئة وتوزيع السلع الكمالية
20/12/2021,9959.57,9959.7,9814.89,9881.68,3325192,156184632.7,TRLI,تجزئة وتوزيع السلع الكمالية
19/12/2021,10131.87,10131.87,9956.23,9959.4,6043001,214396368.2,TRLI,تجزئة وتوزيع السلع الكمالية
16/12/2021,10182.91,10186.92,10074.92,10135.99,5607916,260447055.4,TRLI,تجزئة وتوزيع السلع الكمالية
15/12/2021,9873.44,10141.96,9870.1,10141.96,6571150,283544095.6,TRLI,تجزئة وتوزيع السلع الكمالية
14/12/2021,9763.94,9881.06,9761.74,9854.93,7337299,417752021.5,TRLI,تجزئة وتوزيع السلع الكمالية
13/12/2021,9929.41,9932.04,9714.98,9714.98,7268329,316575946.2,TRLI,تجزئة وتوزيع السلع الكمالية
12/12/2021,9661.03,9739.57,9639.28,9732.93,6192826,326128519.5,TRLI,تجزئة وتوزيع السلع الكمالية
9/12/2021,9828.32,9855.68,9590.41,9717.07,4700679,280612932.1,TRLI,تجزئة وتوزيع السلع الكمالية
8/12/2021,9872.16,9880.15,9773.94,9816.89,8031683,458915668,TRLI,تجزئة وتوزيع السلع الكمالية
7/12/2021,9806.08,9862.36,9798.33,9822.52,6361804,244660018.9,TRLI,تجزئة وتوزيع السلع الكمالية
6/12/2021,9849.83,9942.65,9719.91,9786.56,9357493,355513574.2,TRLI,تجزئة وتوزيع السلع الكمالية
5/12/2021,9809.97,9845.1,9756.66,9845.1,3506906,195856229.5,TRLI,تجزئة وتوزيع السلع الكمالية
2/12/2021,9510.95,9734.49,9455.63,9697.27,3155086,174584261.8,TRLI,تجزئة وتوزيع السلع الكمالية
1/12/2021,9364.34,9502.9,9329.26,9502.9,4946759,181751950.9,TRLI,تجزئة وتوزيع السلع الكمالية
30/11/2021,9512.45,9519.05,9286.86,9286.86,5683546,309309268.6,TRLI,تجزئة وتوزيع السلع الكمالية
29/11/2021,9574.77,9675.66,9460.32,9521.8,3766243,192231167,TRLI,تجزئة وتوزيع السلع الكمالية
28/11/2021,9491.42,9662.92,9459.75,9567.29,4007926,158808698.2,TRLI,تجزئة وتوزيع السلع الكمالية
25/11/2021,9881.3,9937.35,9805.63,9824.81,2802301,123384756.4,TRLI,تجزئة وتوزيع السلع الكمالية
24/11/2021,9829.46,9908.59,9785.79,9882.62,2197341,81883941.94,TRLI,تجزئة وتوزيع السلع الكمالية
23/11/2021,9586.51,9782.15,9562.75,9737.55,3235776,146235591.9,TRLI,تجزئة وتوزيع السلع الكمالية
22/11/2021,9924.28,9947.68,9707.77,9736.44,2820682,110788040.6,TRLI,تجزئة وتوزيع السلع الكمالية
21/11/2021,10053.29,10053.29,9876.61,9928.64,2944377,120467833.5,TRLI,تجزئة وتوزيع السلع الكمالية
18/11/2021,10137.02,10137.02,10022.87,10044.69,2094877,109895603.2,TRLI,تجزئة وتوزيع السلع الكمالية
17/11/2021,10170.88,10212.5,10110.06,10137.6,2042269,86208255.5,TRLI,تجزئة وتوزيع السلع الكمالية
16/11/2021,10180.88,10212.61,10135.41,10168.44,2814413,111577894.2,TRLI,تجزئة وتوزيع السلع الكمالية
15/11/2021,10325.28,10325.96,10175.4,10175.4,3615656,142410124.4,TRLI,تجزئة وتوزيع السلع الكمالية
14/11/2021,10304.05,10338.51,10253.51,10305.96,3964824,150106391.4,TRLI,تجزئة وتوزيع السلع الكمالية
11/11/2021,10402.9,10421.53,10244.63,10285.08,7269410,241721708.7,TRLI,تجزئة وتوزيع السلع الكمالية
10/11/2021,10264.52,10383.1,10227.83,10383.1,4191981,192083290.8,TRLI,تجزئة وتوزيع السلع الكمالية
9/11/2021,10405.52,10410.9,10290.54,10295.4,3031129,127123239.3,TRLI,تجزئة وتوزيع السلع الكمالية
8/11/2021,10512.58,10517.71,10397.08,10450.36,4203474,202091386.8,TRLI,تجزئة وتوزيع السلع الكمالية
7/11/2021,10480.68,10530.22,10444.29,10513.86,3720055,178138739.4,TRLI,تجزئة وتوزيع السلع الكمالية
4/11/2021,10332.69,10437.31,10329.82,10437.31,1534001,81749596.12,TRLI,تجزئة وتوزيع السلع الكمالية
3/11/2021,10303.15,10374.55,10277.62,10374.55,2429773,107246473.2,TRLI,تجزئة وتوزيع السلع الكمالية
2/11/2021,10356.27,10374.18,10272.04,10292.96,1971585,92225675.52,TRLI,تجزئة وتوزيع السلع الكمالية
1/11/2021,10389.03,10409.2,10342.32,10355.14,1910528,71544456.67,TRLI,تجزئة وتوزيع السلع الكمالية
31/10/2021,10409.77,10418.39,10361.56,10361.56,2639636,83692051.33,TRLI,تجزئة وتوزيع السلع الكمالية
28/10/2021,10372.64,10400.23,10339.75,10393.44,1923545,88399401.49,TRLI,تجزئة وتوزيع السلع الكمالية
27/10/2021,10453.02,10470.4,10377.06,10377.17,2715738,118580716,TRLI,تجزئة وتوزيع السلع الكمالية
26/10/2021,10418.67,10498.96,10418.67,10479.06,3311505,141457425.5,TRLI,تجزئة وتوزيع السلع الكمالية
25/10/2021,10440.76,10474.63,10424.49,10462.2,2142215,90013676.88,TRLI,تجزئة وتوزيع السلع الكمالية
24/10/2021,10557.51,10557.51,10446.16,10446.16,2319252,109587975.1,TRLI,تجزئة وتوزيع السلع الكمالية
21/10/2021,10475.62,10537.83,10448.8,10537.83,4766985,373520779.2,TRLI,تجزئة وتوزيع السلع الكمالية
20/10/2021,10498.55,10507.29,10444.28,10497.62,2585460,114788158.8,TRLI,تجزئة وتوزيع السلع الكمالية
19/10/2021,10551.7,10595.75,10490.92,10496.77,3287986,159268424.4,TRLI,تجزئة وتوزيع السلع الكمالية
18/10/2021,10569.78,10569.78,10504.37,10526.46,2816192,106672547.5,TRLI,تجزئة وتوزيع السلع الكمالية
17/10/2021,10603.41,10629.4,10557.26,10563.08,4655355,167695253,TRLI,تجزئة وتوزيع السلع الكمالية
14/10/2021,10545.55,10595.46,10508.82,10588.13,3995703,173929848.8,TRLI,تجزئة وتوزيع السلع الكمالية
13/10/2021,10299.45,10505.85,10285.27,10504.62,10102657,335349468.8,TRLI,تجزئة وتوزيع السلع الكمالية
12/10/2021,10455.62,10455.62,10261.71,10282.68,4845565,196263177.6,TRLI,تجزئة وتوزيع السلع الكمالية
